text,crowd_label,conf0,conf1,conf2,conf3,conf4
think alex baldwin snl week new take classic url_ mention_ deflateg,1,0.07547499999999999,0.6981,0.07547499999999999,0.07547499999999999,0.07547499999999999
mention_ mrt- mention_ judg issu arrest warrant tombradi 's biggest fan url_ deflateg url_,0,1.0,0.0,0.0,0.0,0.0
love get hear peopl say tom bradi like ball certain way mention_ day deflateg patriot patsnat hehe,1,0.0,1.0,0.0,0.0,0.0
wooo go get ball deflat deflateg jaymohrsport jaymohrnum2 url_,1,0.0,1.0,0.0,0.0,0.0
mention_ everyth happen yemen ukrain saudi arabia network lead off deflateg,2,0.0,0.0,1.0,0.0,0.0
rt mention_ mention_ go punish patriot deflateg worst possibl punish would make mention_ hardu_,1,0.0865,0.654,0.0865,0.0865,0.0865
mention_ uii didnuat alter balls.u bradi deni alter footbal championship game url_ deflategateu,0,0.6598,0.08504999999999999,0.08504999999999999,0.08504999999999999,0.08504999999999999
air pressur footbal import superbowl laughabl mention_ aka mention_ asham deflateg,2,0.079875,0.079875,0.6805,0.079875,0.079875
tom bradi not want anyon rub ball url_ via mention_ nfl deflateg,1,0.0,1.0,0.0,0.0,0.0
icymi vid mention_ take deflateg url_ tom bradi nfl url_,0,1.0,0.0,0.0,0.0,0.0
patriot break game ball rule requir use leagu select control game ball next ten season deflateg,3,0.08554999999999999,0.08554999999999999,0.08554999999999999,0.6578,0.08554999999999999
rt mention_ tom bradi deflateg uithi isnuat isisu url_ url_,0,0.6792,0.0802,0.0802,0.0802,0.0802
jelli got deflateg rt mention_ mention_ mention_ mention_ iuam east coast time got watch dool today,0,1.0,0.0,0.0,0.0,0.0
deflateg madden said bradi love john use wrap lineman 's hand hard cast kettle-black url_,0,0.6885,0.077875,0.077875,0.077875,0.077875
deflateg never histori world ball discuss know sure ball unalt,2,0.090425,0.090425,0.6383,0.090425,0.090425
rt mention_ honor deflateg mention_ footbal made url_ url_,0,0.6607,0.08482500000000001,0.08482500000000001,0.08482500000000001,0.08482500000000001
rt mention_ littl sick deflateg let us move,2,0.0,0.0,1.0,0.0,0.0
bad bill tom could not believ play dumb tactic make sick cheater deflateg,3,0.0,0.0,0.0,1.0,0.0
rt mention_ exclus recap tom bradi 's deflateg press confer billsmafia mention_ mention_ mention_ htu_,0,0.6812,0.0797,0.0797,0.0797,0.0797
pay attent deflateg conspiraci thisiswhereitsat url_ url_,0,0.6731,0.08172499999999999,0.08172499999999999,0.08172499999999999,0.08172499999999999
wish deflateg happen summer noth els fill time,1,0.08504999999999999,0.6598,0.08504999999999999,0.08504999999999999,0.08504999999999999
rt mention_ deflateg mention_ say 'the whole thing asinin overblown url_,0,0.653,0.08675,0.08675,0.08675,0.08675
rt mention_ troy aikman play team drug num2 want suspens deflateg no ped 'white hous hypocu_,4,0.08737500000000001,0.08737500000000001,0.08737500000000001,0.08737500000000001,0.6505
peopl complet given footbal like ok super bowl fix deflateg,0,0.6508,0.08729999999999999,0.08729999999999999,0.08729999999999999,0.08729999999999999
not think could sick hear someth prior elect wrong deflateg,2,0.0,0.0,1.0,0.0,0.0
ouch _ua deflateg cowboysn url_,1,0.0,1.0,0.0,0.0,0.0
domest violenc child abus approv deflateg not figur out prioriti mention_,2,0.078175,0.078175,0.6873,0.078175,0.078175
q tell coach belichick lie under-infl lip move deflateg,1,0.08197499999999999,0.6721,0.08197499999999999,0.08197499999999999,0.08197499999999999
delay justic justic deni deflateg,3,0.07594999999999999,0.07594999999999999,0.07594999999999999,0.6962,0.07594999999999999
rt mention_ much ball squeez talk squeez ball num2 psi meanwhil economi still fuck deflateg,2,0.087975,0.087975,0.6481,0.087975,0.087975
rt mention_ mention_ deflateg investig,0,1.0,0.0,0.0,0.0,0.0
would not dead funni hung deflateg josiecunningham cucumb,0,0.6557,0.08607500000000001,0.08607500000000001,0.08607500000000001,0.08607500000000001
mention_ mention_ mention_ saudi king die start deflateg realli cronkit jen spin grave disappoint,2,0.078175,0.078175,0.6873,0.078175,0.078175
rt mention_ .mention_ deflateg nfl need villain batman without joker patriot team peopl love hu_,4,0.07547499999999999,0.07547499999999999,0.07547499999999999,0.07547499999999999,0.6981
tom bradi cheat not believ either cheater not deflateg,0,0.6833,0.079175,0.079175,0.079175,0.079175
funniest part deflateg got bellichick could not say ball shrinkag nfl patriot,1,0.0,1.0,0.0,0.0,0.0
unit state media ever look like media frank miller comic deflateg,2,0.07680000000000001,0.07680000000000001,0.6928,0.07680000000000001,0.07680000000000001
tombradi clearli left interview cardigan scarf home today not guilti look deflateg cheaterbowl tombradysbal nfl,3,0.0,0.0,0.0,1.0,0.0
not touch tom bradi 's ball deflateg url_,1,0.0,1.0,0.0,0.0,0.0
radic theori deflateg bunch giant men fell top ball cours num hour lost air,1,0.08607500000000001,0.6557,0.08607500000000001,0.08607500000000001,0.08607500000000001
rt mention_ luck say feel deflat deflateg joke though lol url_,1,0.0,1.0,0.0,0.0,0.0
thought deflateg prove someth shut ontoseattl patriotsn patriots4thr,4,0.09115000000000001,0.09115000000000001,0.09115000000000001,0.09115000000000001,0.6354
media blown whole deflateg out proport num2-num 2nd half properli inflat ball end stori,2,0.077575,0.077575,0.6897,0.077575,0.077575
lmao mention_ oh tom deflateg tombradi url_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ elev footag show ray rice punch num2 num2 patriot footbal goodel claim nfl never saw fou_,0,0.6545,0.08637500000000001,0.08637500000000001,0.08637500000000001,0.08637500000000001
idc deflat footbal long erin andrew screen inflat type way ... deflateg,1,0.077875,0.6885,0.077875,0.077875,0.077875
rt mention_ pictur bill belichick deni involv deflateg url_,0,1.0,0.0,0.0,0.0,0.0
mention_ look like deflateg may run much deeper thought mention_ took deeper look url_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ mention_ prove deflat footbal gave patriot disadvantag deflateg url_,4,0.0,0.0,0.0,0.0,1.0
rt mention_ no answer point thatua problemu mention_ bill belichick no answer deflatu_,0,1.0,0.0,0.0,0.0,0.0
pretti sad deflateg out beat measl outbreak nation news sad sad sad,2,0.0,0.0,1.0,0.0,0.0
tom bradi footbal pretti grippi raini day remind stickum day deflateg,1,0.0769,0.6924,0.0769,0.0769,0.0769
mayb run back hug ball close massag chest deflateg,1,0.0,1.0,0.0,0.0,0.0
thank mt mention_ tom 's man great charact work ethic not cheater let us talk game pleas deflateg,4,0.08332500000000001,0.08332500000000001,0.08332500000000001,0.08332500000000001,0.6667
mention_ mention_ mention_ believ tombradi deflateg url_,4,0.0862,0.0862,0.0862,0.0862,0.6552
deflateg top stori cbseveningnew nbcnightlynew worldnewstonight,2,0.08050000000000002,0.08050000000000002,0.6779999999999999,0.08050000000000002,0.08050000000000002
mention_ mention_ advantag deflateg not psych advnt real mention_ url_,0,0.6981,0.07547499999999999,0.07547499999999999,0.07547499999999999,0.07547499999999999
nation news organ put deflateg ahead climatechang journalismisdead media prioriti climat abc nbc cb cnn,2,0.0,0.0,1.0,0.0,0.0
predict next week tmz releas secur video belichick bradi drag bag ball onto elev deflat deflateg,1,0.0,1.0,0.0,0.0,0.0
mention_ think hear soon mention_ not heard deflateg bradi 's presser hangover-typ last day w/ irsay,0,1.0,0.0,0.0,0.0,0.0
enough talk ball alreadi deflateg,2,0.09209999999999999,0.09209999999999999,0.6316,0.09209999999999999,0.09209999999999999
deflateg realli lead stori nbc nightli news let us get grip america,2,0.0,0.0,1.0,0.0,0.0
hope first seahawk score td act like pump air ball superbowlxlix deflateg,1,0.077875,0.6885,0.077875,0.077875,0.077875
much ball squeez talk squeez ball num2 psi meanwhil economi still fuck deflateg,1,0.08607500000000001,0.6557,0.08607500000000001,0.08607500000000001,0.08607500000000001
lol mention_ lead off stori nation news deflateg,2,0.07725000000000001,0.07725000000000001,0.691,0.07725000000000001,0.07725000000000001
mention_ deflateg investig,0,1.0,0.0,0.0,0.0,0.0
deflateg muchadoabtnoth consid attent receiv must slow news day us must zero problem,2,0.0,0.0,1.0,0.0,0.0
honestli not fathom big stori deflateg thing sad pathet big deal way overblown,2,0.0,0.0,1.0,0.0,0.0
cheat url_ scandalsu_ url_ _a nfl deflateg dem libcrib lnyhbt msm ofa tcot tlot uniteblu,3,0.0,0.0,0.0,1.0,0.0
deflateg ballghazi sorri indi hashtag bore last week 's game plan,0,0.6271,0.093225,0.093225,0.093225,0.093225
rt mention_ funni not share deflateg cowboysn url_,0,0.6422,0.08945,0.08945,0.08945,0.08945
mention_ asham deflateg lead stori unbeliev,2,0.0,0.0,1.0,0.0,0.0
ref inspect handl everi ball colt patriot everi play not notic deflateg,0,0.7143,0.07142499999999999,0.07142499999999999,0.07142499999999999,0.07142499999999999
mention_ win one truth deflateg integrityofthegam nfl dotheythinkwerethatdumb liar num2/hourequipguytakesthefal,0,0.6379,0.090525,0.090525,0.090525,0.090525
flexbal deflateg presser memor campaign element product cpg market ironi nfl roi rulechang,2,0.08475000000000002,0.08475000000000002,0.6609999999999999,0.08475000000000002,0.08475000000000002
bet patriot think oh fudg right mention_ deflateg,1,0.07642499999999999,0.6943,0.07642499999999999,0.07642499999999999,0.07642499999999999
may stupid question regard deflateg not thing like ball balloon thing deflat cold air,0,0.7143,0.07142499999999999,0.07142499999999999,0.07142499999999999,0.07142499999999999
think someon involv interview last say someth nfl not talk bradi deflateg,3,0.089275,0.089275,0.089275,0.6429,0.089275
socialsport deflateg latest nfl scandal take social media storm url_,0,1.0,0.0,0.0,0.0,0.0
big thank mention_ let chat w/ fan listen tom bradi 's press conf deflateg stori num2/num2 mention_,0,1.0,0.0,0.0,0.0,0.0
ok ok ... sat footbal alreadi deflateg url_,1,0.08332500000000001,0.6667,0.08332500000000001,0.08332500000000001,0.08332500000000001
rt mention_ someon remind aaron hernandez murder news/trial got level media exhaust deflateg priu_,2,0.0,0.0,1.0,0.0,0.0
rt mention_ deflateg none issu think last time check pat defens let num point ...,2,0.07947499999999999,0.07947499999999999,0.6821,0.07947499999999999,0.07947499999999999
uimention_ seem like soft realli catch deflateg url_ mention_ you_ua,0,0.6833,0.079175,0.079175,0.079175,0.079175
rt mention_ mention_ talk deflateg mention_ disqualifi mention_ url_,0,0.6557,0.08607500000000001,0.08607500000000001,0.08607500000000001,0.08607500000000001
mention_ brave despit pressur talk deflateg get pressur deflat,1,0.0,1.0,0.0,0.0,0.0
uh huh agre rt mention_ deflateg believ tombradi belichick think northkorea may respons ...,1,0.0,1.0,0.0,0.0,0.0
rt url_ trend everyon parti make ball joke patriot deflateg,1,0.0,1.0,0.0,0.0,0.0
honor deflateg mention_ footbal made url_ url_,0,1.0,0.0,0.0,0.0,0.0
easi obviou call produc lead network news deflateg realli import even major scandal,2,0.0,0.0,1.0,0.0,0.0
deflateg biggest non stori histori nfl psi probabl lower next season make big differ,2,0.07869999999999999,0.07869999999999999,0.6852,0.07869999999999999,0.07869999999999999
respons deflateg shrinkag not stand pat beat indi num2-num 2nd half regul ball eh,2,0.06845000000000001,0.06845000000000001,0.7262,0.06845000000000001,0.06845000000000001
good peopl focus real nfl news like deflateg not trivial stuff like concuss domest violenc sarcasm,2,0.08050000000000002,0.08050000000000002,0.6779999999999999,0.08050000000000002,0.08050000000000002
let us real deflateg would not nearli big thing not children still giggl hear word ball,2,0.097975,0.097975,0.6081,0.097975,0.097975
rt mention_ today mention_ qb tom bradi took center stage respond deflateg alleg mention_ latest cbseu_,0,1.0,0.0,0.0,0.0,0.0
deflateg patriot think patriot hater sabotag pat put bad posit obviou peopl not like ugg,4,0.0,0.0,0.0,0.0,1.0
player around leagu not even care deflateg andrew luck said thing get blown outta proport go pat,2,0.08990000000000001,0.08990000000000001,0.6404,0.08990000000000001,0.08990000000000001
rt mention_ tom bradi uii didnuat alter ball wayu full stori url_ deflateg url_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ rt deflateg not sportscast tonight,0,0.6415,0.08962500000000001,0.08962500000000001,0.08962500000000001,0.08962500000000001
deflateg first item even nation news kid care,2,0.0,0.0,1.0,0.0,0.0
not know brady/pat latti like no air ball deflatedbal deflateg wayoverblown getoverit url_,1,0.0,1.0,0.0,0.0,0.0
rt mention_ belichick not know deflateg monday url_,0,0.6667,0.08332500000000001,0.08332500000000001,0.08332500000000001,0.08332500000000001
bradi patriot cheater yet marshawn lynch get fine nice job nfl deflateg deflatriot tombradi cheatriot nfl,3,0.0,0.0,0.0,1.0,0.0
bradi belichick offer no explan deflat footbal url_ deflateg,0,1.0,0.0,0.0,0.0,0.0
not matter not trust bill belichick patriot team put field antipatriot deflateg,3,0.0,0.0,0.0,1.0,0.0
blame ball boy deflateg,1,0.0819,0.6724,0.0819,0.0819,0.0819
sinc cbsnew made laugh flexbal deflateg,1,0.0,1.0,0.0,0.0,0.0
side rt uimention_ not mani peopl believ tom bradi ... not either smh team deflategateu,3,0.0,0.0,0.0,1.0,0.0
mention_ feel behind social media seen ... .lol deflateg,0,0.6543,0.086425,0.086425,0.086425,0.086425
rt mention_ deflategateu_..who blameaenext url_,0,0.6792,0.0802,0.0802,0.0802,0.0802
look us straight eye tell us not know deflat ball tom deflateg url_,3,0.0,0.0,0.0,1.0,0.0
not believ patriot deflat ball num3 tom bradi no ball deflateg,1,0.0,1.0,0.0,0.0,0.0
like say deflateg,0,0.6667,0.08332500000000001,0.08332500000000001,0.08332500000000001,0.08332500000000001
beastmod fine num2k grab ball much prettyboybradi get deflat deflateg billsmafia,1,0.0,1.0,0.0,0.0,0.0
serious tho deflateg mention_ lot news stori today not saudi king die ...,2,0.0,0.0,1.0,0.0,0.0
mention_ style podcast deflateg,0,1.0,0.0,0.0,0.0,0.0
shout out deflateg pat probabl go work realli hard make sure beat seattl,4,0.07844999999999999,0.07844999999999999,0.07844999999999999,0.07844999999999999,0.6862
someth wrong world open stori mention_ deflateg,2,0.0,0.0,1.0,0.0,0.0
rt mention_ play one footbal game year everi thanksgiv tell dramat differ num2 num2 pound du_,0,0.6667,0.08332500000000001,0.08332500000000001,0.08332500000000001,0.08332500000000001
like ball certain way tom deflateg,1,0.0,1.0,0.0,0.0,0.0
alway hate patriot whole deflateg scandal ridicul typic patriot cheater deflatedbal godolphin,3,0.0,0.0,0.0,1.0,0.0
rt mention_ bill belichik 's ride today 's press confer flexbal deflateg url_,0,0.6508,0.08729999999999999,0.08729999999999999,0.08729999999999999,0.08729999999999999
sick hear deflateg ... typic media over-exploit ...,2,0.0,0.0,1.0,0.0,0.0
bill belichick richard nixon 's forgotten child deflateg,1,0.0,1.0,0.0,0.0,0.0
bradi not like stick ball deflateg,1,0.087975,0.6481,0.087975,0.087975,0.087975
whole deflateg thing stupid af pat would won regardless,4,0.09259999999999999,0.09259999999999999,0.09259999999999999,0.09259999999999999,0.6296
mention_ call patriot deflat tire free deflateg,1,0.09482499999999999,0.6207,0.09482499999999999,0.09482499999999999,0.09482499999999999
logic out window media frenzi deflateg much ado noth,2,0.0,0.0,1.0,0.0,0.0
woof rt mention_ today 's sign apocalyps everi major network newscast lead deflateg yemen anyon concern yemen,1,0.0,1.0,0.0,0.0,0.0
deflateg hit sport offic not think nfl standard inflat url_,1,0.08255000000000001,0.6698,0.08255000000000001,0.08255000000000001,0.08255000000000001
idiot deflateg big gillett promot url_,2,0.088975,0.088975,0.6441,0.088975,0.088975
pay attent deflateg conspiraci thisiswhereitsat url_ url_,0,1.0,0.0,0.0,0.0,0.0
guy like old ball tom bradi url_ deflateg,1,0.0,1.0,0.0,0.0,0.0
small dose ironi flexbal whilst talk ball deflateg patriot url_,1,0.08415,0.6634,0.08415,0.08415,0.08415
hard believ three network newscast lead off deflateg sorri bigger stori happen,2,0.0,0.0,1.0,0.0,0.0
tom bradi full shit lie ass wow deflateg,3,0.0,0.0,0.0,1.0,0.0
anyon hear bradi 's press confer not want bodi play rub ball check _ua deflateg,1,0.0,1.0,0.0,0.0,0.0
belichick go super bowla deflateg x url_ via mention_,0,1.0,0.0,0.0,0.0,0.0
honestli anyon truli surpris no one patriot admit deflat footbal deflateg,3,0.0,0.0,0.0,1.0,0.0
get deflateg reaction mention_ sport night tune url_ patriot,0,1.0,0.0,0.0,0.0,0.0
sign apocalyps accord three network newscast deflateg import stori world tonight,0,0.6545,0.08637500000000001,0.08637500000000001,0.08637500000000001,0.08637500000000001
rt mention_ mention_ mention_ talk deflateg mention_ check out stuff url_,0,1.0,0.0,0.0,0.0,0.0
mention_ mention_ paus hesit alon display guilt not take detect figur out deflateg,3,0.0,0.0,0.0,1.0,0.0
mention_ shame cours knew deflateg,3,0.0,0.0,0.0,1.0,0.0
say need mention_ episod deflateg asap ball,1,0.077875,0.6885,0.077875,0.077875,0.077875
dont know anyth show deflat tit tuesday deflateg,1,0.08454999999999999,0.6618,0.08454999999999999,0.08454999999999999,0.08454999999999999
espntennisaeaeaeaeaeaeaeaeio espntenni deflateg rt patrickmcenro uh oh url_,0,0.6557,0.08607500000000001,0.08607500000000001,0.08607500000000001,0.08607500000000001
